,inst_id,start_time,cpu_usage,bins
70,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,10,448.2451580380355,A
71,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,11,448.1485632714969,A
72,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,12,448.32025467113664,A
73,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,13,448.18517228118134,A
74,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,14,448.076499535211,A
75,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,15,448.17766899152446,A
76,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,16,448.10947298062484,A
77,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,17,448.4556171880989,A
78,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,18,448.2573215023094,A
79,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,19,448.5306629622657,A
80,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,20,448.1029408509898,A
81,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,21,448.62426107934465,A
82,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,22,448.1493158880116,A
83,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,23,448.3333498396629,A
84,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,24,448.6589712046309,A
85,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,25,448.3063538581926,A
86,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,26,448.5965453697796,A
87,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,27,448.8513593761662,A
88,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,28,448.93139142861895,A
89,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,29,448.45678861996134,A
90,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,30,448.7832139704061,A
91,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,31,448.18889093872156,A
92,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,32,448.24344560688945,A
93,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,33,448.57845987437213,A
94,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,34,448.69488658727295,A
95,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,35,448.36443128326243,A
96,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,36,448.87838609622725,A
97,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,37,448.8845644398212,A
98,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,38,449.09511633673543,A
99,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,39,449.25458904795454,A
100,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,40,449.11667014513654,A
101,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,41,448.6709524012352,A
102,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,42,449.12934353823965,A
103,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,43,449.23428028239505,A
104,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,44,448.8917139259899,A
105,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,45,448.88248914084977,A
106,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,46,448.16472153744303,A
107,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,47,448.59947794325154,A
108,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,48,449.4110473546355,A
109,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,49,448.49506988659004,A
110,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,50,448.1476080247171,A
111,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,51,449.571593491965,A
112,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,52,448.10920940214373,A
113,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,53,448.23789854886775,A
114,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,54,448.3063800046186,A
115,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,55,449.61332964215046,A
116,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,56,449.23477507150903,A
117,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,57,448.67150963762185,A
118,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,58,448.9943131001623,A
119,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,59,448.8399604591002,A
120,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,0,447.0,A
121,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,1,447.0170594301953,A
122,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,2,447.03393489996154,A
123,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,3,447.0292877169997,A
124,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,4,447.0018223183535,A
125,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,5,447.1144731697384,A
126,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,6,447.04683378769295,A
127,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,7,447.0067083387066,A
128,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,8,447.05176232012525,A
129,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,9,447.0831693367479,A
130,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,10,447.0322033628776,A
131,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,11,447.1751123683905,A
132,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,12,447.2504314674465,A
133,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,13,447.1400728714066,A
134,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,14,447.0534497664733,A
135,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,15,447.1159965723948,A
136,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,16,447.00557985216483,A
137,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,17,447.42794651910816,A
138,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,18,447.2559004033042,A
139,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,19,447.2704389915973,A
140,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,20,447.5189461155847,A
141,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,21,447.06321762653613,A
142,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,22,447.4638268758856,A
143,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,23,447.49685052217654,A
144,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,24,447.500674494891,A
145,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,25,447.1696692637544,A
146,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,26,447.0247461300507,A
147,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,27,447.52232730126553,A
148,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,28,447.2413943725905,A
149,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,29,447.59356029887294,A
150,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,30,447.0605273971134,A
151,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,31,447.1273819958809,A
152,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,32,448.05349638117434,A
153,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,33,447.6232032318595,A
154,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,34,447.92319567805987,A
155,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,35,451.3463492452453,A
156,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,36,448.18241078924586,A
157,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,37,447.2446812742584,A
158,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,38,447.5291319594136,A
159,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,39,447.2787586585797,A
160,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,40,448.1302950716002,A
161,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,41,447.65067358520656,A
162,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,42,447.8372182528361,A
163,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,43,448.3089759049296,A
164,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,44,482.3186882200797,A
165,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,45,447.1634447927676,A
166,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,46,448.47141135497145,A
167,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,47,448.3123958631736,A
168,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,48,447.65249855819997,A
169,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,49,447.1820359314492,A
170,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,50,447.8297375837683,A
171,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,51,448.30969734828284,A
172,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,52,448.49313133151367,A
173,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,53,447.49763503391375,A
174,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,54,448.395382578756,A
175,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,55,448.54340492567053,A
176,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,56,447.3605631418836,A
177,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,57,447.9617962066052,A
178,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,58,447.56221795107933,A
179,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,59,448.03351188336796,A
180,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,0,446.0,A
181,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,1,446.006134693286,A
182,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,2,446.0577519634142,A
183,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,3,446.0457758386262,A
184,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,4,446.12413911301786,A
185,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,5,446.1243412413128,A
186,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,6,448.9616067467882,A
187,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,7,446.0539394629648,A
188,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,8,446.08306583061216,A
189,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,9,446.06206495918667,A
190,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,10,446.19429558586796,A
191,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,11,446.2907645485005,A
192,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,12,446.15711994935873,A
193,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,13,446.33612893811534,A
194,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,14,446.296523735578,A
195,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,15,446.32377010777833,A
196,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,16,446.08879468282555,A
197,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,17,446.3050156656853,A
198,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,18,446.46906975844115,A
199,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,19,446.3854935772632,A
200,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,20,446.5421371031037,A
201,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,21,446.30462133723967,A
202,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,22,446.6877146424141,A
203,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,23,446.6187831276302,A
204,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,24,496.51129365395076,A
205,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,25,446.04305832202976,A
206,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,26,446.20453634920386,A
207,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,27,446.43840510879556,A
208,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,28,446.9194605805083,A
209,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,29,446.3570290017101,A
210,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,30,446.27734450878233,A
211,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,31,446.99374500294186,A
212,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,32,446.96578552685656,A
213,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,33,446.5798764661343,A
214,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,34,446.1092596950998,A
215,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,35,446.21043120459575,A
216,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,36,447.12864359460934,A
217,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,37,446.0266604357988,A
218,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,38,446.7100897331452,A
219,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,39,446.68309158070633,A
220,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,40,447.1662424598629,A
221,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,41,446.93967269626614,A
222,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,42,446.4305610618059,A
223,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,43,446.9189397651641,A
224,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,44,447.1364294775946,A
225,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,45,446.8253252456994,A
226,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,46,446.4527373810445,A
227,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,47,447.0451742516328,A
228,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,48,446.9993144078531,A
229,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,49,447.3886989512453,A
230,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,50,447.0067504170662,A
231,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,51,447.3100785387354,A
232,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,52,447.5143969974427,A
233,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,53,447.02303786443485,A
234,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,54,447.31735768397925,A
235,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,55,446.18714269579675,A
236,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,56,447.3048323006325,A
237,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,57,447.06711494536756,A
238,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,58,446.2611507832989,A
239,c52aa96aac5c0c6285f6bfae581354f703236471250d2d254a9f86102767,59,447.91395491710745,A
240,6b1d30879d310f29c54523ed557aac362e46788203091437604c7d867dbb,0,445.0,A
241,6b1d30879d310f29c54523ed557aac362e46788203091437604c7d867dbb,1,445.001456153391,A
242,6b1d30879d310f29c54523ed557aac362e46788203091437604c7d867dbb,2,445.0498881013281,A
243,6b1d30879d310f29c54523ed557aac362e46788203091437604c7d867dbb,3,445.049832252228,A
244,6b1d30879d310f29c54523ed557aac362e46788203091437604c7d867dbb,4,445.0508296379045,A
245,6b1d30879d310f29c54523ed557aac362e46788203091437604c7d867dbb,5,445.1666428651574,A
246,6b1d30879d310f29c54523ed557aac362e46788203091437604c7d867dbb,6,445.09304791226003,A
247,6b1d30879d310f29c54523ed557aac362e46788203091437604c7d867dbb,7,445.2123476532458,A
248,6b1d30879d310f29c54523ed557aac362e46788203091437604c7d867dbb,8,445.0544309531787,A
249,6b1d30879d310f29c54523ed557aac362e46788203091437604c7d867dbb,9,445.1615171506946,A
250,6b1d30879d310f29c54523ed557aac362e46788203091437604c7d867dbb,10,445.162216515271,A
251,6b1d30879d310f29c54523ed557aac362e46788203091437604c7d867dbb,11,445.0779286406056,A
252,6b1d30879d310f29c54523ed557aac362e46788203091437604c7d867dbb,12,445.3404110840658,A
253,6b1d30879d310f29c54523ed557aac362e46788203091437604c7d867dbb,13,445.33390562582457,A
254,6b1d30879d310f29c54523ed557aac362e46788203091437604c7d867dbb,14,445.23090899360875,A
255,6b1d30879d310f29c54523ed557aac362e46788203091437604c7d867dbb,15,445.02979632601796,A
256,6b1d30879d310f29c54523ed557aac362e46788203091437604c7d867dbb,16,445.45126211478845,A
